dataset_id,title,form_type,category,part,download_url,ordinal,column_name,extracted_at_utc
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,1,FILEREIN,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,2,FILERNAME1,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,3,FILERNAME2,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,4,TAXYEAR,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,5,TAXPERBEGIN,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,6,TAXPEREND,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,7,URL,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,8,GRTOOROUREEG,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,9,GTOOPOGRANT,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,10,GTOOAOCGRANT,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,11,GTOOMOCDISBU,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,12,GTOOAONCASSI,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,13,GTOODONCASSI,2026-03-18T19:10:40Z
691cc8018cc1ed255b56395d,Schedule F,990,Grants and Funds,2,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart2Grants.csv,14,GTOOMOVALUAT,2026-03-18T19:10:40Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,1,FILEREIN,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,2,FILERNAME1,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,3,FILERNAME2,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,4,TAXYEAR,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,5,TAXPERBEGIN,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,6,TAXPEREND,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,7,URL,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,8,GTIOTOASSIST,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,9,GRTOINOUREEG,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,10,GTIONORECIPI,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,11,GTIOAOCGRANT,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,12,GTIOMOCDISBU,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,13,GTIOAONCASSI,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,14,GTIODONCASSI,2026-03-18T19:10:41Z
691cc8018cc1ed255b563975,Schedule F,990,Grants and Funds,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart3Grants.csv,15,GTIOMOVALUAT,2026-03-18T19:10:41Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,1,FILEREIN,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,2,FILERNAME1,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,3,FILERNAME2,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,4,TAXYEAR,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,5,TAXPERBEGIN,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,6,TAXPEREND,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,7,URL,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,8,SIDFALRDESC,2026-03-18T19:10:42Z
691cc8018cc1ed255b56398d,Schedule F,990,Grants and Funds,5,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart5Supplemental.csv,9,SUPINFDETEXP,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,1,FILEREIN,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,2,FILERNAME1,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,3,FILERNAME2,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,4,TAXYEAR,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,5,TAXPERBEGIN,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,6,TAXPEREND,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,7,URL,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,8,ACCACTOUTREG,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,9,ACACOUOFCNNT,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,10,ACACOUEMCNNT,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,11,AAOTOACONDUC,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,12,ACACOUSPSEPR,2026-03-18T19:10:42Z
691cc8018cc1ed255b563945,Schedule F,990,Grants and Funds,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart1Grants.csv,13,ACACOURETOEX,2026-03-18T19:10:42Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,1,FILEREIN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,2,FILERNAME1,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,3,FILERNAME2,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,4,TAXYEAR,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,5,TAXPERBEGIN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,6,TAXPEREND,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,7,GRANRECOMAIN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,8,SUBTOTNUMBER,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,9,SUBTEMPLCNTN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,10,SUBTAMOUSPEN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,11,CONTOTOFFCNT,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,12,CONTOTEMPCNT,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,13,CONTAMOUSPEN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,14,TOTALNNUMBER,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,15,TOTNUMOFEEMP,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,16,TOTAAMOUSPEN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,17,TOTAORGCCNTN,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,18,TONUOFOTORRG,2026-03-18T19:10:43Z
691cc8018cc1ed255b56392d,Schedule F,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleFPart0Standard.csv,19,URL,2026-03-18T19:10:43Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,1,TAXPEREND,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,2,TAXPERBEGIN,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,3,FILEREIN,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,4,FILERNAME1,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,5,TAXYEAR,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,6,FILERNAME2,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,7,URL,2026-03-18T19:10:44Z
679696bd141dbd17de689f3a,Managers Contributing to Budget,990PF,Individuals and Relationships,14 1a,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1a.csv,8,SUPINFCONMAN,2026-03-18T19:10:44Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,1,TAXPEREND,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,2,TAXPERBEGIN,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,3,FILEREIN,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,4,FILERNAME1,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,5,TAXYEAR,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,6,FILERNAME2,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,7,URL,2026-03-18T19:10:45Z
679696bd141dbd17de689f51,Managers Owning Stock,990PF,Individuals and Relationships,14 1b,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14ManagersContribute1b.csv,8,SUPINFSHAMAN,2026-03-18T19:10:45Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,1,FILEREIN,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,2,FILERNAME1,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,3,FILERNAME2,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,4,TAXYEAR,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,5,TAXPERBEGIN,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,6,TAXPEREND,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,7,COMPENCOMMIT,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,8,INDEPECONSUL,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,9,FOROFOOTHORG,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,10,WRITEMPLCONT,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,11,COMPENSURVEY,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,12,BOARCOMMAPPR,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,13,SEVERAPAYMEN,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,14,SUPNONRTRPLA,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,15,EQUBASCOMARR,2026-03-18T19:10:46Z
691cc8018cc1ed255b5639a5,Schedule J,990,Grants and Funds,,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_ScheduleJPart0Standard.csv,16,COBAONREFLOR,2026-03-18T19:10:46Z
